Mixture	Astro	CR	Endo	L2/3 IT	L4	L5 IT	L5 PT	L6 CT	L6 IT	L6b	Lamp5	Macrophage	Meis2	NP	Oligo	Peri	Pvalb	Serpinf1	SMC	Sncg	Sst	Vip	VLMC	P-value	Correlation	RMSE
L5-L6_spot_122	2.22189980009215e-06	0.000132893696997794	1.92214643760662e-05	6.17572941613203e-06	0	9.31858187234516e-05	0.000485930894141639	7.47512784314742e-05	0	0.00010319493614243	0.0784776345630026	3.33868142629923e-06	7.73426747069565e-06	0.000220306323712539	2.81034345529298e-06	2.44605191642535e-08	7.29370265982412e-05	0.000344763574885255	0	2.30875569174685e-05	2.05749994186397e-05	0.91990873545801	4.77026554837133e-07	0	0.935607637459253	0.378065889391765
L5-L6_spot_123	1.10515398068134e-05	0.000180454345906998	1.29750050813168e-05	0.000901272838009415	0	0	0.443963069776749	0.000414013988387577	0.000891790223215504	0.000180127126553604	0	3.17898929789883e-06	0	0.000199454047469675	1.12814933274979e-05	3.73658177624545e-06	0	0.0141673274803558	3.48682054419847e-07	0.00177966487081451	0.000540009787372728	0.536737331852105	2.91137171658612e-06	0	0.916458406906742	0.552617448358149
L5-L6_spot_124	4.87728100485002e-06	9.5208220133475e-05	1.1060236342898e-05	0.000213122127735341	0	0	0.676174483258564	0.000121215822262583	0	1.43495997131989e-05	0	1.43489836395937e-05	1.40070345089818e-05	0	1.1888758374513e-06	0	0	0.000709717929146272	0	0	0	0.322617735077314	8.68555379725913e-06	0	0.808893703516671	0.704375031302502
L5-L6_spot_125	0	0	0.00106802566376674	0.118221452471202	0	0	0.63752917977052	0	0	0.00973982774396573	0.0044203875163881	0	0	0.0216340303033255	0	0	0	0.0326622688572796	0	0	0.00660609788341536	0.167280507465306	0.000838222324830413	0	0.860063247415761	0.704520032328973
L5-L6_spot_126	1.35671871200997e-05	1.02924355773084e-05	0	8.07733368619649e-06	0	0	0.99980558896938	5.64748637526316e-05	0	6.61537664869984e-06	0	0	1.88722680858967e-05	0	3.2386292751305e-06	4.63893285190034e-06	0	7.26340036217552e-05	0	0	0	0	0	0	0.824587994490958	0.721715455434012
L5-L6_spot_127	0.000846636416866666	0.0166555204169362	0	0	0	0.00443973561445903	0.261030449065244	0.0456386441244223	0	0.000113202441878545	4.75735371733776e-05	2.03773986429417e-06	1.62429625456896e-05	0.0204780924395379	4.30305930185751e-06	1.52232384504955e-05	7.35808058906121e-05	0	0.000149679817227038	0.0383700628241921	0.000111806448728865	0.612007209047281	0	0	0.781775455897497	0.653168411329079
L5-L6_spot_128	0	0.000429962610006847	0	0.00153902002060331	0.000401984512270757	0	0.630785222108792	0.00159704007766027	0	0.000867234711278141	0	1.12654698130236e-05	0.0002863870743195	0.0022895076871537	1.20014874205664e-05	1.67044645897967e-05	0	0.00142533303111322	7.19838322779683e-06	0.000184678253700236	0.000285588940666066	0.359856146558114	4.72460927118185e-06	0	0.742223065644762	0.736718769396353
L5-L6_spot_129	1.87855517596205e-05	6.30036892362285e-05	9.74069886493348e-06	0.000109356707164336	0	0.00148362845963385	0.703187398483903	0.000176004882156754	0	6.45826357188143e-06	0	5.95687895106693e-06	4.91249376656789e-05	0.000179580267910423	2.8697964101425e-06	8.35979781757493e-06	8.76594064098252e-05	0.00727951815921484	1.41392746499133e-06	0	0	0.287331140091865	0	0	0.872644694481668	0.673237997965106
L5-L6_spot_130	0	8.34300375002808e-05	1.14145247863208e-05	6.71028877883661e-05	0	0.000166568590035676	0.283798019610496	0.00012043104223165	0.000323809543355154	0	0	8.10215397930672e-06	0	0	4.98977963691874e-06	3.33560783399629e-06	9.44235888830728e-05	0	2.31594901922811e-06	0.000342089131536069	0	0.714973967552918	0	0	0.895515163087342	0.510604491972999
L5-L6_spot_131	6.56143298839493e-06	0	6.74762530780379e-06	5.98225715405797e-06	0	0	0.363180832050723	0.00628714772725138	0.000186784823956103	0	0	1.02036779425106e-05	5.5066247282781e-05	0	0	0	0	0.0219395367023077	1.10832892320877e-06	0	1.85573166117322e-05	0.608277271074316	2.42007352360335e-05	0	0.926186290876128	0.510431093898159
L5-L6_spot_132	0	5.49106549251027e-05	2.31887258267838e-05	6.11988805894504e-05	0	4.55068698228763e-05	0.000174535236905772	0	0	7.71601867528332e-05	0	8.59913654583677e-06	0	2.24236887497322e-05	1.7936013389537e-05	9.46626517896959e-06	1.1956638861648e-06	0.000200103381451247	0	0	2.86986431762951e-05	0.999270186582229	4.89007057012114e-06	0	0.91137373662145	0.416585003865604
L5-L6_spot_133	2.36352359518327e-05	4.20875932325515e-05	1.963933557841e-05	0.000165228349136848	8.72136364112371e-05	0.000125830869691118	0.620670314378187	0.000458417933791222	0	0	0	1.29969791290769e-05	7.08710473393668e-05	0.000137358169634882	8.54992156995271e-06	0	0.000232804735289188	0	2.33312600238449e-06	0	1.19156178881221e-05	0.377922991823202	7.81124796565871e-06	0	0.834960681304807	0.674573627942905
L5-L6_spot_134	0	0.000117270314995319	1.66219768026005e-05	0.000174129902112991	0	3.99300363359963e-05	0.000743228983825474	0.000335195313409886	0	0	0	7.70205146213844e-06	9.10732856705582e-05	0	7.01165999463481e-07	0	0	0.00113109728350271	5.01044369267608e-06	0	4.03802432025785e-05	0.997286841485029	1.08175139581103e-05	0	0.935648646647695	0.363718927492312
L5-L6_spot_135	0	0	0	0.000119548542437159	0	0.000368937567824244	0.468530704394517	0.000208346318622275	0	0	0	4.05611224020753e-06	3.20981442984571e-05	0.000330887594977423	5.65420458568955e-06	5.15139068043299e-06	1.60008789393677e-05	0	0	0.00122744697585503	0	0.529146239603091	4.92827193207519e-06	0	0.912860414186536	0.562330177297984
L5-L6_spot_136	9.24660643335827e-06	5.36976938955919e-05	7.01144016384599e-06	0.000211602075294184	0	0.000471579543622936	0.066855583712573	0.000816186799057956	0	0	0	1.60250129512777e-05	8.45878893712088e-06	0.000453814556674068	2.78201559358348e-06	0	0	0.00123144890547292	5.49607886743775e-06	0	3.68774277040826e-05	0.92979653970003	2.36496427290084e-05	0	0.921820478738261	0.406821497915213
L5-L6_spot_137	0	6.27960498218685e-05	5.45887028072938e-06	0.00012386669161725	5.71655910123878e-05	0.000224328651084737	0.351152781225419	0.000101566706398057	0	0	3.01009857875606e-05	0	3.50960781811112e-05	5.48604573921359e-05	0	2.32844706393041e-07	3.85712588518185e-05	9.41126715275722e-05	0	0	4.85503160975318e-07	0.648008672578522	9.90383623605772e-06	0	0.9128668078768	0.514109702200458
L5-L6_spot_138	9.97659394560555e-06	9.25566003427364e-05	8.85903819008432e-07	0.000220886427136842	0	0.00015559556635338	0.526803583363009	0.00101174347536303	0	7.64723240162423e-05	0	5.12538690272165e-06	0	0.000325866912781672	9.45451004355127e-06	0	0	0	0	1.04811894981376e-05	2.11375758542334e-05	0.471253091233648	3.1429372858175e-06	0	0.860102223362253	0.628805734254206
L5-L6_spot_139	0	0	4.2741762969886e-06	3.88464303027907e-05	1.76188518753283e-05	1.81092036478176e-06	0.57591115615108	2.19652303276899e-05	0	0	6.53808586330642e-05	1.08235818618585e-05	0	0	8.44623821485657e-06	0	0	1.85844286448468e-05	4.91924277199038e-06	0	8.76734044021899e-06	0.423885622654169	1.78389501591975e-06	0	0.788387787103303	0.694130859454178
L5-L6_spot_140	0	0.000116827854507844	4.76378457819094e-06	0.00130518900044863	0.00147487415702484	5.67878045784797e-05	0.480374587144816	0.000382140197773337	0	0	0.00040097754307124	7.48207448117439e-06	0.000224819260230086	0.00113915156249377	7.18602479425609e-06	1.42395403925743e-05	0	0	0	1.9021173317761e-05	0.000363925952383648	0.514108026925108	0	0	0.845928338934359	0.626772700976568
L5-L6_spot_141	0	6.34162805897287e-06	0	2.41591984612632e-05	2.84424123395839e-05	2.07889750670437e-05	0.999830308030303	3.70436510985625e-05	5.96264115753217e-06	1.57313030097058e-05	8.0011190316305e-06	8.83721033593005e-06	4.23988589251053e-06	0	0	0	0	8.74129796556174e-06	0	0	5.90522442019108e-07	0	8.12124836450422e-07	0	0.848553463298178	0.708997258515372
L5-L6_spot_142	7.13764864272294e-06	4.6733618113566e-05	1.8273231466133e-05	1.91170198445556e-05	2.66296337085203e-05	0	3.80105078682987e-05	3.79481878844745e-05	1.72820205214507e-05	1.40501118024207e-05	7.15013904285552e-05	1.78355660732317e-05	6.00418836154152e-05	1.96459812390577e-05	1.15701760312843e-05	9.512952064665e-06	0	0	9.43526786062159e-06	0	2.74606753434016e-06	0.999572528735301	0	0	0.841062915022083	0.541811299664961
L5-L6_spot_143	1.28582068173969e-05	2.41888041655281e-05	3.55187356887448e-06	9.19194359726891e-06	0	0	0.999815747767607	1.36217952145418e-05	0	2.41913688787366e-05	1.13457202043926e-05	0	8.8109636001545e-06	3.44879276350231e-05	6.7546144341434e-06	8.31503970353229e-06	0	5.09007688060951e-06	0	4.38463693300597e-06	1.49739228909258e-05	2.48533786917045e-06	0	0	0.816338802399584	0.72604126668779
L5-L6_spot_144	7.8482258652415e-06	0.000106662614388061	0	0	2.12698397322344e-05	0.000621498815547611	0.125613779039384	0.00276635968004591	0.000320656101499449	0.00051550827952832	0.000771083077348715	2.82909502175178e-06	0.000135923000439225	0.000501356461463289	3.594284729664e-06	7.36266450121945e-06	0.000106088681416444	0	0	0	4.00270850166214e-07	0.868497779868239	0	0	0.888529028956508	0.478462764860533
L5-L6_spot_145	0	4.68548462551007e-05	0	9.65140838155299e-06	9.24050968585312e-05	0	0.999642422316831	4.93756865938422e-05	0.000100635336580496	0	2.91210569676859e-05	8.2400261568362e-06	0	0	0	1.02235072733451e-06	0	1.21305221968002e-05	7.06676580115465e-07	0	0	7.43467587092782e-06	0	0	0.852410620685687	0.706940159233873
L5-L6_spot_146	3.42148040813915e-05	0	1.94650200129502e-05	0.000546268427981902	0	3.18591095044285e-05	0.542336311281149	0.00061617827490416	0	4.57498053558354e-05	0	2.42910861590158e-07	0.0010769164902212	0.000862476049021492	1.54577256487091e-05	0	7.91086398933519e-05	0	3.61507380919897e-06	0	2.71467829361838e-05	0.454281862749789	2.31268548296862e-05	0	0.830956890612351	0.656135436932608
L5-L6_spot_147	1.86790405526654e-05	5.86953445099193e-05	1.28531117191667e-05	0.000104811598071428	0	0	0.00061206750519082	4.08157771676623e-05	0	9.61078823796837e-05	0	1.06832617535224e-05	0	8.81720727855167e-05	9.73176903834816e-06	6.87223603297458e-06	8.14845069268466e-05	0.000427224274084731	0	0.000168239931613991	2.33073379552722e-05	0.998240254350217	0	0	0.929207127161177	0.378415672391293
L5-L6_spot_148	0	0	1.47951702513388e-05	2.77189428799862e-05	1.8130413247859e-05	7.94926111199548e-06	4.10963000150557e-05	0	0	5.28797465696574e-05	0	6.57002282364881e-06	0	4.19500730738452e-06	1.34490757628427e-05	0	0	0	5.50054650500498e-06	0	2.63063167843965e-05	0.999781409196741	0	0	0.948348882289499	0.332224399776928
L5-L6_spot_149	0	0.000225714615472346	0	0.000610922076653	0	0.00134084119042267	0.222899510481471	0.000126429193531511	0.000518832086090315	0.000248138139149339	0	1.53932252146263e-05	0	0.000538885000750759	8.65793157332788e-06	0	0	0.000774240827430487	0	7.85888888345249e-05	3.22219421635444e-05	0.772581624401243	0	0	0.859851228663851	0.539762213970975
L5-L6_spot_150	8.78407704630583e-06	8.09461032032691e-05	1.4160376779541e-05	0	2.5874701300395e-05	0.000393086834394692	0.437904926030868	0.000244529221639565	0.000122083194494686	0.000205814264880045	0	6.78500693858834e-06	2.9388560505839e-05	0.000180486476914742	0	4.70597568225892e-06	1.98797756709784e-05	2.83535964545547e-05	0	3.60221237792453e-06	1.26038500882011e-05	0.560713989740761	0	0	0.867056324830061	0.593452319213842
L5-L6_spot_151	1.29250551631988e-05	3.40438680548118e-05	1.07763192831767e-05	0.000224784509242138	0.000176563321043508	0.000514044029649953	0.642682395754571	0.0010571837703576	0	0	0	1.35485088477895e-05	0.0004149506303533	0.000322922332712708	1.42571411278243e-05	0	0	0	2.42920389968109e-06	0	6.38773358672724e-05	0.3544442034619	1.10947579264621e-05	0	0.828996809970345	0.684538669669136
L5-L6_spot_152	3.16148474173113e-05	7.00394938617787e-05	1.66032511431383e-05	0.0282227002422423	0.000402094586826506	0	0.735030155784029	0.000846936572610336	0.00299907304131984	0	0.0887172432410162	4.38733015482562e-05	0.035847442799007	7.60036177880118e-05	5.15107946221117e-05	0	1.89800283391324e-05	0	5.29274711100258e-06	6.37778634765402e-05	0.00252478363545829	0.105014940714426	1.69334377570629e-05	0	0.726003030987874	0.778128970500103
L5-L6_spot_153	0	8.57229476156596e-06	0	0	4.57319083122206e-07	1.12934293855567e-05	0.267456840532381	1.56768086411848e-05	0	1.77155310594292e-05	0	3.47667042793437e-06	7.68548280304874e-06	5.64993974854944e-06	5.24986327563961e-06	0	0	3.09770930010272e-05	0	2.2224429730141e-05	1.97504953795418e-05	0.732393877964994	5.52145328045049e-07	0	0.899886495408804	0.499161534106806
L5-L6_spot_154	1.52640961018276e-05	0.000230849799783198	0	0.000340024336032674	0	0.000425510676463596	0.133873397644787	0.000727759333910356	0.00039820229724085	0	0	5.72952957396855e-06	0	0.000365059245421031	8.66967201597307e-06	1.00409212577356e-05	0	0	0	0	0.000557890176735321	0.863041602270677	0	0	0.866615330361445	0.512828831774838
L5-L6_spot_155	8.06802861577469e-06	7.28149654869369e-05	6.53180851151918e-06	0.000973022122959911	0.00077078298065541	0.000221907088913206	0.337517399883687	0	0.000361619934697235	0.000195587415496119	0	4.5587987834631e-06	0	0.000196824108192907	0	7.89519336111606e-06	0	0.000496371217713225	3.27061549604055e-06	5.72145670509113e-05	3.10541555128408e-05	0.659072146585385	2.93052948148604e-06	0	0.928062715400442	0.491108350580474
L5-L6_spot_156	2.51273121030664e-05	4.50103983204289e-05	1.38279108159611e-05	0.000149485327469647	0	3.58486289183607e-06	0.0750679911118926	0.000159778126914253	0	3.36820203037703e-05	0	1.47035650232875e-05	0	9.54207788719934e-05	9.95985688775039e-06	0	0	0.0010968885124503	3.83460333936466e-06	1.19858700138092e-05	2.40498991547985e-05	0.923244669843547	0	0	0.915472446359306	0.420517165301703
L5-L6_spot_157	0	2.5439829334178e-05	3.7121317510059e-06	0.000260871405297816	0	0	0.519367995211253	0.000711450139267365	0	0	0	1.4958726340663e-06	4.10018990211177e-05	0	6.8221189551667e-06	9.05174392490159e-07	0	0.000118424817376668	2.70745225713207e-06	2.48969518642306e-05	1.58158140986422e-05	0.479418461182497	0	0	0.882612591909429	0.607934214558252
L5-L6_spot_158	2.26970114981448e-05	0.0147840192541524	1.79060754019e-05	7.70244216198217e-06	0	0.000125674723651258	0.123300595324607	0.0290796588831367	0	0	2.22758318520067e-05	1.0112868333643e-05	0.0151316356452515	1.69872729604814e-05	8.01468939015321e-05	3.33396220475908e-05	0	0.00180787889246679	8.942330433926e-06	0	1.3697546973865e-05	0.815274350640156	0.000262378741013388	0	0.802199845273635	0.603343238947231
L5-L6_spot_159	2.23023285381224e-05	2.00832120214318e-05	2.81674804226116e-05	0.00538874359202721	0	0	0.249387480831012	0.0236174553792003	0	0.000177979394704926	0.0630571240011536	1.59374983742284e-05	0.00413102018784773	0.0247396613907516	1.45550510840605e-05	2.48436752420629e-06	0.00886398032404132	0.0106322026352591	5.96750175319889e-06	0.00020392576163157	0.00577729585294775	0.603898646374041	1.49868356638841e-05	0	0.882356006813645	0.558521290421182
L5-L6_spot_160	1.37816123485085e-06	0.000102029868951218	9.23265816359015e-06	0.000126266836749628	0	0.000523868074386274	0.291659318810471	0.00011505848261405	0.000195061011360549	0.000185418071306977	0	5.59656191743856e-06	8.20218383817509e-05	0	6.42964534666588e-06	5.69366972817891e-07	0	3.6443264867775e-05	5.19866134762441e-06	0.000404398845990045	3.90169336606321e-05	0.70649967565775	3.01724852670873e-06	0	0.905627213054424	0.500634352553506
L5-L6_spot_161	7.17964369028348e-07	0.000154525757972625	2.83621420942987e-06	0	0	0	0.00114482005478297	6.25910043360655e-05	0	0.000211311225747127	0	7.18794297248565e-06	0	0.000339596196250197	1.17953166206845e-05	0	0.000172238139691983	4.48872014696614e-05	0	0	0	0.997847240298587	2.52682990855818e-07	0	0.92654048445355	0.384475691241145
L5-L6_spot_162	3.00189387281324e-05	0.00034753762102651	1.68432258195658e-05	0.00134130269815041	0	0	0.0123583699187984	0.00148520357083858	0	0.00122213507238878	0.00198154593675423	6.10636668869485e-05	0.000151023631581102	0.000756307425688902	1.41438054214024e-05	1.75039889227306e-05	0	0.000691402514530154	3.21249817713953e-05	0	4.71481096361355e-05	0.979446324893057	0	0	0.892995407365015	0.454183900580829
L5-L6_spot_163	0	3.25421475295072e-05	1.57931924960759e-05	2.46868635845504e-05	0	6.58161887974875e-05	0.230387618659559	7.46833952415675e-05	0	1.52010504348531e-05	0	4.59467973576494e-06	6.69719069775714e-05	2.89573504692943e-05	8.89377192107866e-06	0	6.97510028483865e-06	0	7.55400642343603e-06	1.63132537827011e-05	1.81415278077009e-05	0.769159757645247	6.54992597077948e-05	0	0.860095527761573	0.540335732222095
L5-L6_spot_164	1.76052470090008e-05	2.94772549754192e-05	8.1016619245958e-07	6.18533373690465e-06	4.69042853628749e-05	0	0.00014128163993289	5.40449399549524e-05	0	9.11058681720726e-05	9.53345234172299e-05	2.01830010173097e-05	2.15980811407328e-06	2.4698253039072e-05	5.69363115811535e-06	0	3.54559290894696e-05	3.41891482113911e-05	5.13140855687121e-06	0	0	0.999377452543979	1.22870180813894e-05	0	0.937188608879326	0.359827880676252
L5-L6_spot_165	0	2.75234492373463e-05	0	1.35043642212459e-05	3.03978083846008e-05	0	5.68527727362682e-05	2.34850448166795e-05	0	0	7.41722184911668e-06	1.64369443687769e-05	3.10540411821256e-05	7.20791846377319e-06	2.16055740511274e-06	0	6.38879257772103e-06	3.67493637722301e-05	3.4502275731608e-06	0	1.21555451687505e-06	0.999732585999985	3.56993891031516e-06	0	0.934122270942165	0.366970811755874
L5-L6_spot_166	1.77905245964406e-05	0	8.21679150706938e-06	0	0.00111303259128343	0	0.683751647856557	7.77809508042632e-05	0	0	8.94414610449203e-05	5.01177170179984e-06	0	0.001109604353881	6.99271055503507e-06	0	5.12926731335887e-05	0	1.84990469984822e-06	0	5.78518908551501e-06	0.313758693342372	2.85987877790606e-06	0	0.775202321898541	0.726142250152615
L5-L6_spot_167	0	2.62320533090456e-05	6.64095244864223e-06	1.63176522952799e-05	9.37270627334334e-06	8.20281793326402e-05	0.311472289698008	5.71408208674986e-05	0	2.11164260175377e-05	0	1.09820732051778e-05	0	3.40431328338086e-05	7.11607203376521e-06	2.40482389416504e-06	1.31865570380103e-05	0	0	3.56832648343812e-05	8.81143920765767e-06	0.688196634148401	0	0	0.911117828843973	0.50053991718921
L5-L6_spot_168	3.30085937242318e-05	0.0202993829822867	1.74808383588294e-05	0.0439170714527509	7.93530510457178e-05	0	0.728215116388202	0	0	0.010811944305271	0	0.000358581189367092	0.000386382539929582	0.00318363390334041	3.52061049506752e-06	0.000406952297382904	6.37345621440251e-05	0.0517893075934165	0	0	0.00195906931754363	0.138475460374742	0	0	0.784518366576058	0.744422903317383
L5-L6_spot_169	0	0.000164666216312013	2.93318313573017e-06	0.000716632229258122	0	6.67350798608984e-05	0.199538318247423	0.00036225406830829	0.000345548743540754	2.26320821058404e-05	0	3.1888258450728e-06	0	0.000100919673242932	0	6.78861257006007e-06	0	0.000386549758943895	1.5735485598139e-06	0.000376683212115816	0.000133535865085306	0.797771040653693	0	0	0.919887927871765	0.448085631090316
L5-L6_spot_170	1.38597475628027e-05	2.35799469377163e-05	4.54528632142078e-07	0	0	4.92234587079768e-05	0.730416978035591	5.76136612659774e-05	0	2.6254682342472e-05	7.53552587217601e-05	2.60223964693917e-06	2.44588756381851e-05	5.61629980377627e-05	7.01198340249757e-06	0	0.000125790976170151	0	4.52095778403682e-06	0	8.33234853276273e-05	0.269031518139629	1.29102460192621e-06	0	0.856891584540107	0.687646089957802
